gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,2.2710998958306754,0,0,1.287566701871828,1,2,1,2,2,0,0,2,2,0,1,0,1.2845529868787147,1.8717507225312247,0
1,-0.44031528592635544,0,0,-1.2821194970342338,1,0,2,1,1,1,1,1,1,0,0,3,-1.5254396104620669,-0.9998501260354795,0
0,-0.44031528592635544,0,0,-1.2005421573864221,1,0,0,0,0,0,0,0,2,0,1,2,-0.31925569508488133,-0.9219647256616185,1
1,-0.44031528592635544,0,0,1.124412022576205,1,0,0,2,2,2,0,0,0,2,0,2,-0.11628405691106519,0.5918090554048255,0
1,-0.44031528592635544,0,1,-1.1597534875625164,1,2,1,0,0,0,2,0,0,0,0,1,0.5292323005597597,-0.8620224327708377,1
1,-0.44031528592635544,1,1,1.2059893622240165,1,0,2,1,1,1,1,1,1,2,0,1,-1.492165571417179,-0.4523874458807592,0
1,2.2710998958306754,1,0,-0.7926554591473648,1,2,1,2,2,0,0,0,2,0,0,1,0.9617948081433021,-0.4536628138146056,0
0,-0.44031528592635544,1,1,-0.3439800910844016,1,2,0,2,2,2,0,0,0,2,0,2,-0.018125641728646082,-0.3227616877768882,0
1,-0.44031528592635544,0,0,-0.30319142126049586,1,0,0,2,2,0,2,2,2,0,1,3,0.46933903027896157,-0.1717625222299362,0
1,-0.44031528592635544,0,0,-0.9558101384429878,0,1,0,0,0,0,0,0,0,0,1,2,-1.3291227800972283,-0.9245594397339266,0
0,-0.44031528592635544,1,1,1.287566701871828,1,0,0,2,0,0,2,2,0,1,0,3,0.03012171488644144,0.7808053897394771,0
0,-0.44031528592635544,0,0,-0.5479234402039304,1,0,1,2,0,2,2,2,2,0,1,2,1.3877025079178669,-0.15749159483224115,1
1,2.2710998958306754,0,0,1.5730873906391682,1,2,2,1,1,1,1,1,1,2,1,3,-1.3391049918106948,-0.23124304397225529,0
1,-0.44031528592635544,0,0,-0.6702894496756475,1,0,1,0,0,0,2,0,0,0,1,1,0.3212695565292104,-0.49346308899153635,0
1,-0.44031528592635544,1,0,0.023117937330750068,1,0,1,0,0,2,0,2,2,1,1,2,1.028342886233078,0.3272801546432364,1
1,-0.44031528592635544,0,0,-0.5887121100278361,1,0,2,1,1,1,1,1,1,0,0,2,-1.5271033124143112,-0.854831996316221,0
1,2.2710998958306754,0,0,-1.2821194970342338,1,0,0,0,0,0,0,0,0,0,0,2,-0.6187220464888722,-0.9878660652777849,0
0,2.2710998958306754,0,0,1.002046013104488,1,0,0,2,0,2,2,2,0,2,0,0,0.16488157301823725,0.7522195567394717,0
1,-0.44031528592635544,0,0,-0.8742327987951762,1,0,1,0,2,0,0,0,0,0,1,3,0.3661895092398093,-0.6272008092269465,0
1,-0.44031528592635544,0,0,-1.2005421573864221,1,0,0,0,0,2,0,0,0,0,1,2,-0.5238910352109417,-0.9338828191123899,1
0,-0.44031528592635544,0,0,-1.1597534875625164,1,2,2,1,1,1,1,1,1,1,0,2,-1.3640605210943606,-0.9653492245147037,0
1,-0.44031528592635544,0,1,-0.2216140816126844,1,0,2,1,1,1,1,1,1,1,0,1,-1.492165571417179,-0.7650724806962037,0
1,-0.44031528592635544,1,0,1.613876060463074,1,2,1,0,2,2,2,2,2,2,1,1,1.4925157309092638,2.4039969438890187,0
0,-0.44031528592635544,1,1,-1.1597534875625164,1,0,2,1,1,1,1,1,1,0,1,2,-1.4954929753216677,-0.971770042388551,0
1,-0.44031528592635544,0,0,0.5533706450415247,1,2,1,0,0,0,0,0,0,0,0,0,0.2630399882006566,0.4207998067578697,0
1,-0.44031528592635544,1,0,0.7165253243371477,1,2,1,0,0,0,2,2,2,1,0,2,1.1481294267946744,1.2169592340126376,0
1,-0.44031528592635544,0,0,-1.0373874780907992,1,0,1,0,0,2,0,0,0,0,0,3,0.32459696043369946,-0.7687446607815891,1
0,-0.44031528592635544,1,1,-0.38476876090830736,1,0,2,1,1,1,1,1,1,2,0,0,-1.4805196577514683,-0.7976823194185177,0
1,-0.44031528592635544,0,0,-0.38476876090830736,1,2,1,0,0,2,0,0,0,0,1,2,0.5358871083687373,-0.1651218133330119,1
1,2.2710998958306754,1,0,0.18627261662637304,1,2,1,0,0,0,0,2,0,0,1,2,0.6922750918797105,0.3863868616463247,1
1,-0.44031528592635544,1,0,-1.1597534875625164,1,2,1,0,0,0,0,0,0,0,1,2,0.32459696043369946,-0.8756776653039172,1
0,-0.44031528592635544,0,0,0.5941593148654305,1,2,1,0,2,2,0,2,2,0,1,2,1.3810477001088897,1.2469523695603357,1
1,2.2710998958306754,0,0,-0.05845940231706142,1,2,1,0,0,2,2,2,0,0,1,0,1.054962117468988,0.25744276571399216,0
0,-0.44031528592635544,0,0,1.5322987208152625,1,2,1,0,2,0,0,2,2,1,0,2,1.1314924072722305,1.999265526813557,0
1,-0.44031528592635544,1,0,0.5941593148654305,1,2,2,1,1,1,1,1,1,0,0,2,-1.314149462527029,-0.5072282670361543,0
0,-0.44031528592635544,0,0,-1.2005421573864221,1,0,0,0,0,0,0,2,0,0,1,2,-0.3558571380342578,-0.9464825747347,0
0,-0.44031528592635544,0,0,0.1454839468024673,1,0,2,1,1,1,1,1,1,1,1,0,-1.5187848026530892,-0.70926413903927,0
1,-0.44031528592635544,0,0,0.7981026639849592,0,1,0,2,2,2,2,2,2,2,0,1,-0.03309895929884549,0.4584231608063384,0
1,-0.44031528592635544,0,1,-1.2821194970342338,1,0,1,0,0,0,0,0,0,0,1,3,0.18484599644517027,-0.9772453288631676,1
1,-0.44031528592635544,0,0,-1.078176147914705,1,0,1,0,0,0,0,2,0,0,1,1,0.5192500888462934,-0.8045868975431344,1
0,-0.44031528592635544,0,0,0.10469527697856156,1,2,1,0,0,0,0,2,0,0,1,2,0.7172306211633763,0.3239158219901588,1
0,-0.44031528592635544,1,0,-1.2005421573864221,1,2,1,0,2,0,0,0,2,0,1,1,0.88526451834006,-0.9013829259016146,1
1,-0.44031528592635544,1,0,1.002046013104488,1,0,0,2,0,0,2,0,0,0,0,2,-0.305946079466926,0.38658476356709387,0
0,2.2710998958306754,0,0,1.3691440415196396,1,2,1,0,2,0,0,0,0,0,1,1,0.5175863868940491,1.2893473588095747,1
0,-0.44031528592635544,1,1,0.1454839468024673,0,1,0,2,0,2,2,0,0,2,0,1,-0.8067203670924887,-0.32773122489842765,0
0,-0.44031528592635544,1,0,1.3283553716957337,1,2,1,2,2,0,2,2,0,1,1,0,1.1730849560783405,1.913464049608925,0
1,-0.44031528592635544,1,0,1.287566701871828,1,2,0,0,2,0,2,0,2,1,1,3,0.174863784731704,0.9623034401872042,0
1,-0.44031528592635544,0,0,-1.2821194970342338,1,0,2,1,1,1,1,1,1,0,1,3,-1.517121100700845,-0.999740180523941,1
1,-0.44031528592635544,1,0,0.9204686734566764,0,1,0,0,0,2,2,2,2,0,1,0,-0.34421122436854723,0.3015748940455392,1
1,-0.44031528592635544,1,1,1.2059893622240165,1,0,2,1,1,1,1,1,1,1,0,0,-1.4954929753216677,-0.4607872829622993,0
1,-0.44031528592635544,0,0,0.5533706450415247,0,1,0,2,0,2,2,2,2,2,1,0,-0.13791218229024227,0.2642373983270705,0
1,-0.44031528592635544,0,0,-0.1400367419648729,0,1,0,0,0,0,0,0,0,1,1,3,-1.332450184001717,-0.661657732543107,0
1,-0.44031528592635544,0,0,-1.2005421573864221,0,1,0,2,2,0,0,0,0,0,1,3,-0.9797453701259056,-0.9612372623831645,1
0,2.2710998958306754,1,1,1.613876060463074,1,2,0,2,2,2,2,2,2,2,1,0,0.8403445656294616,1.9455461498758542,0
0,2.2710998958306754,0,0,0.1454839468024673,1,2,1,0,0,0,0,0,0,0,1,0,0.33291547019492146,0.16135038862935833,0
1,-0.44031528592635544,1,0,-0.09924807214096716,1,0,2,1,1,1,1,1,1,1,0,1,-1.500484081178401,-0.7546276571000479,0
0,-0.44031528592635544,1,0,1.3283553716957337,1,2,1,2,0,2,0,2,2,0,1,2,1.3361277473982907,2.0328428860374093,0
1,-0.44031528592635544,1,0,1.0836233527522994,0,1,0,0,0,0,0,2,2,0,1,2,-0.685270124578648,0.1645607975662821,0
1,-0.44031528592635544,1,0,-0.9965988082668935,1,0,2,1,1,1,1,1,1,0,1,0,-1.508802590939623,-0.937357097277006,0
0,-0.44031528592635544,0,0,-0.9558101384429878,1,2,1,0,0,0,0,0,0,0,1,2,0.32792436433818806,-0.6974779802023447,1
1,-0.44031528592635544,0,1,-0.5887121100278361,1,0,0,0,0,0,0,0,0,0,1,1,-0.6403501718680493,-0.679622829128495,0
1,2.2710998958306754,0,0,-1.2413308272103278,1,2,1,0,0,0,0,0,0,0,1,3,0.33125176824267666,-0.9394460619962371,1
1,-0.44031528592635544,0,0,0.7981026639849592,1,2,1,0,2,2,0,2,2,0,1,2,1.269579669308515,1.3511147471918943,0
1,-0.44031528592635544,1,0,1.4915100509913568,0,1,0,2,0,2,2,2,2,2,0,0,-0.1545492018126862,0.7753081141625531,0
0,-0.44031528592635544,1,0,-1.2005421573864221,1,2,1,0,0,0,0,2,2,0,1,2,1.0083784628061454,-0.8794378017985335,1
1,2.2710998958306754,1,0,0.7981026639849592,1,2,1,2,0,2,0,2,2,0,1,2,1.3078448142101362,1.4406323826865268,1
1,-0.44031528592635544,0,0,-0.5071347703800245,1,0,1,0,0,0,0,0,0,0,0,1,0.18817340034965888,-0.3513914989815091,0
1,2.2710998958306754,0,0,-0.3439800910844016,1,2,1,0,2,0,0,2,2,0,1,2,1.209686399027717,0.0649061859078015,1
1,-0.44031528592635544,0,0,-0.9558101384429878,1,0,1,2,0,0,0,0,0,0,0,2,0.35620729752634256,-0.7172901613815792,0
1,-0.44031528592635544,1,1,1.2059893622240165,1,0,2,1,1,1,1,1,1,2,0,1,-1.4722011479902464,-0.4723755398784553,0
1,-0.44031528592635544,0,0,-0.8742327987951762,1,0,2,1,1,1,1,1,1,0,1,1,-1.4788559557992238,-0.9038676944623841,0
0,-0.44031528592635544,1,1,-0.7518667893234591,1,2,1,0,0,2,0,0,2,0,1,2,0.7438498523992866,-0.4547182907253751,1
1,-0.44031528592635544,1,1,1.4915100509913568,1,0,1,0,0,0,2,2,2,2,1,1,1.0083784628061454,1.9258659033104657,0
0,-0.44031528592635544,1,1,0.9204686734566764,1,0,1,0,2,2,2,2,2,1,1,0,1.2912077946876923,1.479509115566534,0
0,-0.44031528592635544,0,0,0.1454839468024673,1,2,1,0,2,2,0,2,2,1,1,0,1.3278092376370687,0.700962959260231,0
1,-0.44031528592635544,1,1,1.5730873906391682,1,2,2,1,1,1,1,1,1,2,0,1,-1.3158131644792732,-0.19570865464301773,0
0,-0.44031528592635544,1,0,1.5730873906391682,1,2,0,2,2,2,2,2,2,2,0,1,0.9418303847163696,1.8530599855696825,0
1,-0.44031528592635544,1,1,0.8796800036327707,1,2,1,0,2,0,2,2,2,1,1,2,1.3411188532550242,1.471197234894225,0
1,-0.44031528592635544,1,0,-0.38476876090830736,1,0,0,2,0,0,0,0,2,0,1,0,-0.16453141352615247,-0.38989441712228573,0
0,2.2710998958306754,0,0,-1.2821194970342338,1,0,1,0,2,0,0,0,2,0,1,2,0.7022573035931767,-0.9704067180454738,1
1,-0.44031528592635544,1,0,0.5533706450415247,1,2,1,0,2,2,0,2,0,1,1,2,0.9900777413314571,0.8883321000241131,0
0,-0.44031528592635544,1,1,-0.7518667893234591,1,2,0,0,2,0,2,2,2,0,0,1,0.5175863868940491,-0.5081737984353853,0
1,-0.44031528592635544,1,0,-0.4255574307322131,1,2,1,0,0,0,0,0,2,0,1,2,0.6723106684527774,-0.1842083541360924,1
1,-0.44031528592635544,0,1,-1.2821194970342338,1,0,2,1,1,1,1,1,1,0,1,3,-1.5204485046053335,-0.9997841587285565,0
0,-0.44031528592635544,0,0,-0.8742327987951762,0,1,0,0,2,2,2,0,0,1,1,1,-0.8150388768537107,-0.8223760813100609,0
1,-0.44031528592635544,1,1,1.1652006924001108,1,0,1,0,2,2,2,2,2,1,0,1,1.29786260249667,1.8279924089389086,0
0,2.2710998958306754,1,0,-0.7926554591473648,0,1,0,0,0,0,0,2,2,0,0,2,-0.6519960855337601,-0.7758251517246674,0
1,2.2710998958306754,1,0,1.613876060463074,1,2,1,0,2,2,2,2,2,2,1,0,1.4925157309092638,2.4803431071013415,0
0,-0.44031528592635544,0,0,-1.2821194970342338,1,0,0,0,0,0,0,0,0,0,1,3,-0.6486686816292713,-0.9882618691193235,0
1,-0.44031528592635544,0,0,0.2678499562741845,1,2,1,2,2,0,0,2,2,0,1,2,1.3810477001088897,0.7687773507771672,0
0,-0.44031528592635544,1,0,-0.2216140816126844,1,2,1,0,0,0,0,2,2,0,0,1,1.0017236549971675,0.0747573037416496,0
1,-0.44031528592635544,0,0,-0.915021468619082,1,0,0,2,0,0,0,0,0,0,1,3,-0.440705937598722,-0.7775622908069754,0
1,-0.44031528592635544,0,1,0.6349479846893362,1,2,0,2,0,2,0,2,2,1,1,1,0.46102052051773956,0.6112474218448292,0
1,-0.44031528592635544,0,0,-0.4255574307322131,1,2,1,2,0,0,0,2,2,0,1,0,1.2130138029322055,0.010791005128560288,1
0,-0.44031528592635544,1,1,1.4915100509913568,0,1,0,2,0,2,0,0,2,2,1,1,-0.6969160382443585,0.29357086080553757,0
1,-0.44031528592635544,0,0,0.6757366545132419,1,2,1,0,2,2,0,2,2,0,1,0,1.2912077946876923,1.2066463450303282,1
0,-0.44031528592635544,0,0,0.18627261662637304,1,2,0,2,0,0,0,2,0,1,0,0,-0.00814343001517934,0.02431430304779365,0
1,-0.44031528592635544,1,1,-0.017670732493155674,1,0,2,1,1,1,1,1,1,2,0,3,-1.5287670143665555,-0.7382237867785063,0
1,-0.44031528592635544,1,0,-1.078176147914705,1,0,1,0,2,2,0,0,2,0,1,2,0.8686274988176161,-0.7747037075069748,1
1,-0.44031528592635544,1,1,-0.2216140816126844,1,0,0,2,2,0,0,0,0,0,1,1,-0.3375564165595695,-0.3440251497084308,0
0,-0.44031528592635544,1,0,-0.6702894496756475,1,2,1,2,2,2,0,0,0,0,0,2,0.8586452871041499,-0.4035716387576729,0
1,-0.44031528592635544,0,1,0.2270612864502788,1,2,1,0,0,2,0,2,2,0,1,0,1.143138320937941,0.6528947816156065,1
1,-0.44031528592635544,0,0,-0.9558101384429878,0,1,0,0,0,0,0,2,0,0,1,1,-1.0047008994095714,-0.8780085101485332,1
1,-0.44031528592635544,0,0,0.4717933053937132,1,0,2,1,1,1,1,1,1,2,0,3,-1.492165571417179,-0.6365021995031022,0
1,-0.44031528592635544,1,1,1.4099327113435454,1,2,0,2,2,2,2,0,0,1,1,1,0.14824455349579332,1.038187832251065,0
0,-0.44031528592635544,0,0,-1.1597534875625164,1,0,1,0,0,0,0,0,0,0,1,0,0.19981931401536993,-0.8881674754146889,1
0,-0.44031528592635544,1,1,1.613876060463074,0,1,0,0,2,2,2,2,2,2,1,2,-0.16286771157390817,0.8670026707856475,0
0,-0.44031528592635544,1,0,-0.7110781194995532,1,0,1,0,0,2,0,2,0,0,1,2,0.6456914372168673,-0.43281714482690925,1
1,2.2710998958306754,1,0,-1.2821194970342338,1,2,1,2,0,0,0,0,0,0,1,2,0.5125952810373157,-0.9729134757085512,1
0,-0.44031528592635544,0,0,-1.2821194970342338,1,0,2,1,1,1,1,1,1,0,0,3,-1.4638826382290244,-0.9990365292500948,1
0,-0.44031528592635544,0,0,-1.2821194970342338,1,0,1,0,0,0,0,0,0,0,0,2,0.12495272616437218,-0.9780369365462446,1
0,-0.44031528592635544,1,1,-1.2821194970342338,1,0,1,0,0,0,0,2,0,0,1,3,0.5042767712760937,-0.9730234212200897,1
1,2.2710998958306754,1,0,1.0836233527522994,1,0,1,2,2,2,0,0,0,1,1,1,0.6007714845062688,1.148089365584932,0
0,-0.44031528592635544,1,0,-0.9558101384429878,1,0,0,0,2,0,0,0,0,0,0,3,-0.4673251688346322,-0.803025671279288,0
0,2.2710998958306754,0,0,-1.1597534875625164,1,0,2,1,1,1,1,1,1,0,0,3,-1.492165571417179,-0.9680099058939351,0
0,-0.44031528592635544,0,0,-0.7926554591473648,1,2,1,0,0,0,0,0,2,0,1,2,0.7005936016409324,-0.4736069296076863,0
0,-0.44031528592635544,1,0,0.5941593148654305,1,0,0,0,2,0,0,2,0,0,1,0,-0.20945136623675115,0.1894744504809023,0
0,2.2710998958306754,1,0,-1.2821194970342338,1,2,1,0,0,0,0,0,0,0,1,2,0.3179421526247218,-0.9754862006785519,1
0,-0.44031528592635544,1,1,1.1652006924001108,1,0,2,1,1,1,1,1,1,0,1,3,-1.5137936967963561,-0.4881637153353815,1
1,-0.44031528592635544,1,0,-0.915021468619082,1,0,0,2,0,0,2,0,0,0,1,1,-0.3309016087505919,-0.7580579570600486,0
0,2.2710998958306754,1,0,-0.8742327987951762,1,0,1,0,0,0,2,2,0,0,1,2,0.5991077825540245,-0.6211977842969455,0
0,-0.44031528592635544,0,0,-1.2821194970342338,1,0,1,0,0,0,0,0,2,0,1,2,0.49263085761038317,-0.9731773449362437,1
0,-0.44031528592635544,0,0,0.10469527697856156,1,0,2,1,1,1,1,1,1,1,0,3,-1.4688737440857575,-0.7001826397861913,0
1,-0.44031528592635544,0,0,-0.5887121100278361,1,2,1,0,0,2,0,0,2,0,1,1,0.8586452871041499,-0.3057861007953465,1
1,-0.44031528592635544,0,0,-0.4255574307322131,0,1,0,0,0,2,2,2,2,2,0,0,-0.2710083384697938,-0.43437837109075583,0
0,-0.44031528592635544,1,1,1.613876060463074,1,2,0,2,2,2,2,2,2,2,1,0,0.9434940866686139,1.933452143606621,0
1,2.2710998958306754,1,0,-0.09924807214096716,1,2,1,2,2,2,2,2,0,0,1,0,1.3577558727774681,0.39107054043786404,0
0,2.2710998958306754,1,1,-0.4255574307322131,1,2,1,0,0,0,0,2,0,0,0,0,0.6806291782139994,-0.145551512279162,0
0,-0.44031528592635544,0,0,-1.1597534875625164,1,0,1,0,0,2,0,0,2,0,1,1,0.5974440806017797,-0.8676736320639158,0
1,-0.44031528592635544,0,0,1.2059893622240165,1,0,0,0,2,2,2,2,2,0,1,0,0.5159226849418048,1.1823923651849386,0
0,-0.44031528592635544,0,0,0.1454839468024673,1,2,1,0,2,0,0,2,2,0,1,2,1.1398109170334525,0.5818479920594389,1
1,2.2710998958306754,0,0,-0.30319142126049586,1,2,1,0,2,2,0,2,2,0,0,3,1.36607438253869,0.1595033040355119,1
0,2.2710998958306754,0,0,-1.2413308272103278,1,2,1,0,0,0,0,2,0,0,1,2,0.687283986022977,-0.9257908294631577,1
1,2.2710998958306754,0,0,-1.2005421573864221,1,2,1,0,0,0,0,0,0,0,1,2,0.3711806150965422,-0.9062864957162308,1
0,-0.44031528592635544,0,1,-0.9558101384429878,1,0,1,2,0,2,2,0,2,0,0,0,0.9351755769073918,-0.625507648349254,0
0,-0.44031528592635544,1,0,1.5730873906391682,0,1,0,0,2,2,2,2,2,2,0,0,-0.22109727990246197,0.8150644111348682,0
0,-0.44031528592635544,0,0,0.7981026639849592,1,2,1,0,2,0,0,0,0,1,1,3,0.5092678771328271,0.8817793475364197,0
0,-0.44031528592635544,1,1,0.9204686734566764,1,2,2,1,1,1,1,1,1,2,1,1,-1.305830952765807,-0.39781049395305645,0
0,-0.44031528592635544,0,1,-0.5887121100278361,1,2,0,2,0,0,0,0,2,0,0,2,-0.0031523241584464423,-0.49513426076692124,0
1,-0.44031528592635544,0,0,-1.2413308272103278,1,0,0,2,0,2,0,0,0,0,1,3,-0.32591050289385876,-0.958378679083164,1
1,-0.44031528592635544,0,0,0.6757366545132419,1,2,1,0,2,0,2,2,2,1,1,0,1.3893662098701116,1.2646096187134162,0
0,-0.44031528592635544,1,0,0.4717933053937132,1,0,0,2,2,2,0,0,0,1,1,3,-0.11295665300657635,0.18894671202551747,0
1,-0.44031528592635544,1,1,1.5730873906391682,1,0,0,2,2,2,2,2,2,2,0,0,0.6839565821184885,1.643613786088873,0
1,-0.44031528592635544,1,1,0.9204686734566764,1,0,2,1,1,1,1,1,1,2,0,3,-1.4771922538469795,-0.49018671274768955,0
1,2.2710998958306754,0,0,1.5730873906391682,0,1,0,2,2,0,0,2,2,1,1,2,-0.2809905501832601,0.7444574036248548,0
0,2.2710998958306754,1,0,-0.4255574307322131,1,2,2,1,1,1,1,1,1,1,0,0,-1.3074946547180513,-0.7668755870854349,0
1,-0.44031528592635544,1,1,0.349427295921996,1,2,1,0,0,2,2,2,2,1,1,2,1.2546063517383153,0.8447277101479511,1
1,-0.44031528592635544,0,0,1.2467780320479223,1,0,2,1,1,1,1,1,1,1,0,3,-1.4771922538469795,-0.4241314494153692,0
1,-0.44031528592635544,0,0,-0.6295007798517418,1,2,0,2,0,0,0,0,2,0,0,0,0.028458012934197138,-0.5195421643284643,0
1,-0.44031528592635544,0,1,-1.2005421573864221,1,0,1,0,0,0,0,0,0,0,0,2,0.15822676520926007,-0.9114319456562319,1
1,-0.44031528592635544,0,0,0.349427295921996,0,1,0,0,0,2,0,2,2,1,1,2,-0.4506881493121883,-0.09563625004069087,0
1,-0.44031528592635544,0,0,-0.7110781194995532,1,2,0,0,0,0,0,0,0,0,0,2,-0.44403334150321083,-0.6715748176838782,1
0,-0.44031528592635544,1,1,-0.38476876090830736,1,2,1,2,0,0,0,0,0,1,0,1,0.5641700415568919,-0.211848655736867,0
1,-0.44031528592635544,1,0,-0.18082541178877864,1,2,1,0,2,2,0,2,0,0,0,1,1.054962117468988,0.17230096157859126,0
1,-0.44031528592635544,0,1,-0.915021468619082,1,0,2,1,1,1,1,1,1,1,1,0,-1.4954929753216677,-0.9116958148839241,0
0,-0.44031528592635544,1,1,0.512581975217619,1,0,2,1,1,1,1,1,1,2,0,3,-1.4655463401812687,-0.6158764215384829,0
1,-0.44031528592635544,0,0,-0.6295007798517418,0,1,0,0,0,0,0,0,0,0,1,3,-1.305830952765807,-0.8146359172977518,0
1,-0.44031528592635544,1,1,1.3691440415196396,1,0,2,1,1,1,1,1,1,2,0,1,-1.4938292733694234,-0.40387948618998065,0
0,-0.44031528592635544,0,0,-1.2005421573864221,1,0,0,0,0,2,0,2,2,1,1,2,0.16820897692272632,-0.911278021940078,0
1,-0.44031528592635544,1,1,-0.8334441289712705,1,0,2,1,1,1,1,1,1,0,1,2,-1.5204485046053335,-0.9031200649839225,0
1,-0.44031528592635544,1,1,-1.2821194970342338,1,0,0,0,0,0,0,0,0,0,1,3,-0.6336953640590717,-0.9880639671985543,1
0,-0.44031528592635544,0,0,-1.2413308272103278,1,0,1,2,0,2,0,0,0,0,1,2,0.5175863868940491,-0.9479338554870081,0
0,-0.44031528592635544,1,1,1.613876060463074,1,2,2,1,1,1,1,1,1,2,0,0,-1.3208042703360063,-0.22218353382148437,0
0,-0.44031528592635544,0,0,-0.38476876090830736,1,0,2,1,1,1,1,1,1,0,1,0,-1.4838470616559571,-0.8012665430946723,0
0,-0.44031528592635544,0,0,-0.3439800910844016,1,0,0,2,0,0,2,0,0,0,0,1,-0.2843179540877489,-0.40080101186690315,0
1,-0.44031528592635544,0,1,-0.5479234402039304,1,2,2,1,1,1,1,1,1,0,1,1,-1.357405713285383,-0.8150756993439057,0
1,-0.44031528592635544,0,0,-0.5887121100278361,1,0,0,2,0,2,2,2,0,0,1,2,0.11497051445090543,-0.4365992704238331,0
1,2.2710998958306754,1,0,1.002046013104488,0,1,0,0,0,0,0,2,2,0,1,2,-0.6669694031039595,0.12330924163704335,1
0,-0.44031528592635544,0,0,-0.5071347703800245,1,0,2,1,1,1,1,1,1,0,1,1,-1.5304307163188,-0.855337745669298,0
1,2.2710998958306754,1,0,1.613876060463074,1,2,0,0,2,2,2,2,0,2,0,1,0.41443686585489636,1.3649458925434352,0
1,-0.44031528592635544,1,1,1.4915100509913568,1,2,2,1,1,1,1,1,1,2,0,0,-1.3457597996196722,-0.2525944623130286,0
0,-0.44031528592635544,1,1,1.5730873906391682,1,2,2,1,1,1,1,1,1,2,0,0,-1.3124857605747844,-0.21074920062148217,0
1,-0.44031528592635544,1,0,1.287566701871828,1,2,1,2,0,2,2,2,2,1,1,3,1.450923182103154,2.0178463182635604,0
0,-0.44031528592635544,1,1,1.5730873906391682,1,2,1,2,2,2,0,2,2,2,1,0,1.467560201625598,2.3612941072074727,0
1,-0.44031528592635544,0,0,0.8796800036327707,1,2,1,0,2,0,0,0,0,0,1,0,0.49762196346711607,0.8864630263279589,0
1,-0.44031528592635544,0,1,0.2678499562741845,1,2,2,1,1,1,1,1,1,2,0,3,-1.327459078144984,-0.5665328759600119,0
1,-0.44031528592635544,1,1,1.613876060463074,1,2,1,2,0,2,0,2,2,2,1,0,1.3527647669207348,2.30871816358977,0
1,-0.44031528592635544,0,0,-0.5071347703800245,1,2,0,2,0,0,2,0,0,0,0,0,-0.18948694280981837,-0.48435960063614997,0
1,-0.44031528592635544,0,1,-0.9965988082668935,1,0,2,1,1,1,1,1,1,0,0,3,-1.4821833597037126,-0.9296389223670046,0
0,-0.44031528592635544,1,0,-0.3439800910844016,1,0,2,1,1,1,1,1,1,1,0,1,-1.4805196577514683,-0.7959012021315943,0
0,2.2710998958306754,0,0,0.10469527697856156,0,1,0,0,0,2,0,2,0,0,1,2,-0.8333395983283989,-0.3773166506022833,0
0,-0.44031528592635544,1,0,1.0428346829283937,1,2,1,0,2,2,0,0,2,1,1,2,0.978431827665746,1.4590152722157608,0
1,-0.44031528592635544,0,0,-1.2005421573864221,1,0,2,1,1,1,1,1,1,0,0,3,-1.4988203792261565,-0.9798400429354757,1
1,-0.44031528592635544,0,0,1.450721381167451,1,2,1,2,2,2,2,2,2,1,1,1,1.7404073217936786,2.5258385597759654,0
0,-0.44031528592635544,0,0,-1.2413308272103278,1,0,2,1,1,1,1,1,1,0,0,3,-1.4722011479902464,-0.9912084088285549,1
0,-0.44031528592635544,1,1,1.287566701871828,0,1,0,0,2,2,2,0,2,2,0,2,-0.5005992078795201,0.4036263178555587,0
0,-0.44031528592635544,0,1,-1.2821194970342338,0,1,0,0,0,0,0,0,0,0,0,3,-1.3374412898584502,-0.9973653574747099,0
0,-0.44031528592635544,0,0,-0.6702894496756475,1,0,2,1,1,1,1,1,1,1,0,1,-1.5154573987486004,-0.8782503902739178,0
1,-0.44031528592635544,0,0,1.450721381167451,1,2,1,0,2,2,2,2,2,1,0,2,1.4492594801509098,2.147889869311278,1
0,-0.44031528592635544,1,0,-1.2821194970342338,1,0,2,1,1,1,1,1,1,0,1,0,-1.4838470616559571,-0.9993003984777871,0
0,-0.44031528592635544,0,0,-1.0373874780907992,1,0,1,0,0,2,0,0,0,0,1,2,0.3412339799561434,-0.7773423997838984,0
1,-0.44031528592635544,0,0,-0.6702894496756475,1,0,2,1,1,1,1,1,1,0,0,1,-1.5021477831306453,-0.8785362486039178,0
0,-0.44031528592635544,1,1,-0.3439800910844016,1,0,2,1,1,1,1,1,1,2,0,3,-1.5038114850828896,-0.8092046090277507,0
0,-0.44031528592635544,0,0,0.023117937330750068,1,0,1,0,0,0,0,0,0,0,1,0,0.18318229449292597,0.0499316072362601,0
0,-0.44031528592635544,0,1,-0.3439800910844016,1,0,2,1,1,1,1,1,1,1,0,0,-1.4588915323722913,-0.7744618273815902,0
1,-0.44031528592635544,0,0,-0.5071347703800245,1,0,0,2,0,2,0,0,2,0,0,1,-0.01646193977640131,-0.3931488042638248,0
1,-0.44031528592635544,0,0,-1.2005421573864221,1,2,1,0,0,0,0,0,2,0,1,2,0.6789654762617551,-0.8917736881931512,1
